deploymentID,locationName,longitude,latitude,start_utc,end_utc,running_time(sec)
ee696e85-cb4b-47b1-9c99-a13f66211198,ARTIS Monkey Island 0186,4.91479,52.36623,2022-01-01 07:44:11,2022-01-31 17:31:10,2627219.0
8bb4024e-1f6f-4a26-9e85-7066847384a7,ARTIS Monkey Island 0186,4.91479,52.36623,2022-05-01 05:57:11,2022-05-31 20:20:40,2643809.0
5a5fae40-8782-4178-b9b3-f001ee010976,ARTIS Monkey Island 0186,4.91479,52.36623,2021-09-01 04:58:44,2021-09-30 19:21:44,2557380.0
d8e0c17b-984e-427a-8fdb-ffdf2af22f7e,ARTIS Monkey Island 0186,4.91479,52.36623,2022-07-01 11:00:27,2022-07-31 11:00:24,2591997.0
f380c261-3a8a-498a-9fbd-26f0a22b0425,ARTIS Monkey Island 0186,4.91479,52.36623,2022-04-01 07:46:08,2022-04-30 20:04:19,2549891.0
5d7c9d6b-4224-4414-a3b5-f18c79f2593b,ARTIS Monkey Island 0186,4.91479,52.36623,2022-11-01 11:00:25,2022-11-30 11:00:37,2505612.0
cc2c8929-b3ec-4d1c-85fb-ca2b9c5e2daa,ARTIS Monkey Island 0186,4.91479,52.36623,2021-10-01 09:32:02,2021-10-31 11:00:21,2597299.0
37c3cb58-a881-482a-abb1-f2885c451163,ARTIS Monkey Island 0186,4.91479,52.36623,2022-08-01 08:31:35,2022-08-31 18:13:36,2626921.0
4d0a5911-98d1-4454-86d7-d7b55473360a,ARTIS Monkey Island 0186,4.91479,52.36623,2022-10-01 11:00:27,2022-10-31 11:00:24,2591997.0
b467a259-8cbc-4c4c-b2b6-7018d864fea4,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-09-01 08:33:37,2022-09-30 18:30:23,2541406.0
01d74e34-eaaf-4788-b433-32136bede6d2,ARTIS Salmhuisje 0213,4.91969,52.36463,2021-09-01 05:26:52,2021-09-30 11:00:19,2525607.0
677bbda1-cd48-4623-9acd-77b85ae014ad,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-10-01 11:00:29,2022-10-31 11:00:28,2591999.0
6a615458-2cf6-4a7c-8331-1f71ee649532,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-03-01 11:00:25,2022-03-31 22:35:57,2633732.0
2da4d3e1-0666-4315-b0ec-3da6b6ff0bfb,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-05-01 07:19:24,2022-05-31 13:11:02,2613098.0
bfe936cd-5943-4ca1-ae09-f7d2743811b4,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-06-01 09:04:58,2022-06-30 11:25:33,2514035.0
aa6cbfdb-594a-48e1-aff6-7a2c47f0c202,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-11-01 11:00:29,2022-11-30 11:00:31,2505602.0
d66fc22d-d966-4ad1-9b63-011c4db7b61d,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-04-01 12:20:11,2022-04-30 15:37:04,2517413.0
2e8f9cab-c459-4847-a8af-7f9f98107316,ARTIS Salmhuisje 0213,4.91969,52.36463,2021-10-01 11:00:20,2021-10-31 11:00:19,2591999.0
47f22b0b-b1b4-4cf8-915e-b7bd8cca6158,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-07-01 06:12:22,2022-07-31 11:00:26,2609284.0
30f3be63-7f11-46a9-bee3-427362b589c6,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-02-01 11:00:25,2022-02-28 11:36:24,2334959.0
a379c0eb-8b6e-4d07-bf63-81a2ba91363e,ARTIS Salmhuisje 0213,4.91969,52.36463,2021-12-01 11:00:20,2021-12-31 11:00:17,2591997.0
815979aa-993a-422b-8baa-b08950ec9122,ARTIS Salmhuisje 0213,4.91969,52.36463,2021-11-01 11:00:19,2021-11-30 12:21:52,2510493.0
f34b713f-ec10-4e8e-80e5-37bfec684365,ARTIS Salmhuisje 0213,4.91969,52.36463,2022-08-01 11:00:28,2022-08-31 15:38:32,2608684.0
